,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.run_id,training.fitness_1q,training.generation,training.fitness_std,_runtime,solver,ea,environment,seed
379,1687030535.9815552,636.3580322265625,1242.43017578125,1241.1414794921875,789.3388671875,817.458984375,4.767927169799805,1245.362548828125,379,0,1052.9969482421875,379,356.0080871582031,1838.2349231243134,cgp,mu+lambda,ant,7
380,1687030540.7679048,586.4240112304688,1235.322509765625,1234.654052734375,791.6220092773438,859.8013916015625,4.768081188201904,1244.760986328125,380,0,996.6533203125,380,335.55499267578125,1843.0212726593018,cgp,mu+lambda,ant,7
381,1687030545.5565069,609.0001220703125,1242.59326171875,1239.1439208984375,817.1981201171875,816.2128295898438,4.770603656768799,1246.0953369140625,381,0,993.0115966796875,381,277.51580810546875,1847.8098747730255,cgp,mu+lambda,ant,7
382,1687030550.3479462,682.429931640625,1238.079345703125,1237.623291015625,822.3299560546875,835.00537109375,4.772539138793945,1241.486083984375,382,0,1037.69140625,382,321.9981994628906,1852.6013140678406,cgp,mu+lambda,ant,7
383,1687030555.1383212,702.9524536132812,1235.4356689453125,1231.947265625,865.8695068359375,902.3958129882812,4.772440433502197,1238.2437744140625,383,0,1040.357177734375,383,279.4503173828125,1857.3916890621185,cgp,mu+lambda,ant,7
384,1687030559.9284894,653.3820190429688,1238.0272216796875,1234.1895751953125,820.3526611328125,876.9019775390625,4.7717976570129395,1251.02978515625,384,0,1050.826904296875,384,328.77655029296875,1862.1818573474884,cgp,mu+lambda,ant,7
385,1687030564.7173946,662.8821411132812,1242.779052734375,1239.37060546875,820.796142578125,870.8539428710938,4.770116806030273,1245.2515869140625,385,0,1003.861083984375,385,328.6087341308594,1866.9707624912262,cgp,mu+lambda,ant,7
386,1687030569.5056868,712.8884887695312,1240.397705078125,1234.1365966796875,885.6168823242188,927.5299072265625,4.768483638763428,1250.3201904296875,386,0,1046.478759765625,386,272.5722351074219,1871.7590546607971,cgp,mu+lambda,ant,7
387,1687030574.2949178,694.120849609375,1242.3115234375,1242.016357421875,858.1551513671875,893.2481689453125,4.769441604614258,1243.0797119140625,387,0,1004.830078125,387,258.4703674316406,1876.5482857227325,cgp,mu+lambda,ant,7
388,1687030579.0807345,628.7574462890625,1240.061279296875,1239.5174560546875,825.6013793945312,847.720458984375,4.767053604125977,1242.86279296875,388,0,1030.36962890625,388,332.1218566894531,1881.3341023921967,cgp,mu+lambda,ant,7
389,1687030583.8702264,672.330810546875,1237.1712646484375,1234.197021484375,862.0266723632812,916.4481201171875,4.769800662994385,1239.259521484375,389,0,1020.3548583984375,389,272.3860778808594,1886.1235942840576,cgp,mu+lambda,ant,7
390,1687030588.657418,705.925048828125,1247.841796875,1246.44775390625,873.2491455078125,874.8377685546875,4.767436981201172,1247.969970703125,390,0,1046.343017578125,390,275.9195556640625,1890.9107859134674,cgp,mu+lambda,ant,7
391,1687030593.4420066,686.2926025390625,1235.2967529296875,1235.1905517578125,874.3035888671875,944.506103515625,4.765878200531006,1237.2493896484375,391,0,1161.44677734375,391,328.4312438964844,1895.6953744888306,cgp,mu+lambda,ant,7
392,1687030598.2275,702.890380859375,1239.426025390625,1236.7979736328125,862.4029541015625,882.925537109375,4.766030788421631,1243.656982421875,392,0,1013.5233764648438,392,267.2084045410156,1900.4808678627014,cgp,mu+lambda,ant,7
393,1687030603.017839,642.4144287109375,1239.8253173828125,1237.8662109375,853.0336303710938,897.3746337890625,4.771123886108398,1241.3828125,393,0,1011.7996826171875,393,304.47821044921875,1905.271206855774,cgp,mu+lambda,ant,7
394,1687030607.8099265,698.2715454101562,1242.030517578125,1238.90283203125,864.493896484375,877.8932495117188,4.773765563964844,1243.989990234375,394,0,995.470947265625,394,260.1910095214844,1910.0632944107056,cgp,mu+lambda,ant,7
395,1687030612.6014957,704.4354248046875,1243.578369140625,1240.7618408203125,872.7876586914062,915.8380126953125,4.7721147537231445,1245.50634765625,395,0,1013.1947021484375,395,271.2876892089844,1914.8548636436462,cgp,mu+lambda,ant,7
396,1687030617.3909457,677.7630615234375,1242.5587158203125,1240.612548828125,852.1546630859375,940.93896484375,4.770176887512207,1248.764892578125,396,0,1027.0504150390625,396,303.27093505859375,1919.6443135738373,cgp,mu+lambda,ant,7
397,1687030622.174527,663.7669677734375,1229.1104736328125,1226.8707275390625,839.2489013671875,893.8861083984375,4.7645263671875,1248.71337890625,397,0,1005.87158203125,397,301.9845886230469,1924.4278948307037,cgp,mu+lambda,ant,7
398,1687030626.9582074,690.9444580078125,1238.25830078125,1237.603515625,845.5101318359375,917.136474609375,4.76429557800293,1239.7978515625,398,0,1015.491455078125,398,283.2850341796875,1929.211575269699,cgp,mu+lambda,ant,7
399,1687030631.7402132,697.429931640625,1237.623779296875,1237.2633056640625,874.4647216796875,930.4262084960938,4.760905742645264,1240.1622314453125,399,0,1049.3302001953125,399,278.03936767578125,1933.9935810565948,cgp,mu+lambda,ant,7
400,1687030636.5236514,648.9046020507812,1241.50439453125,1239.7703857421875,862.6226196289062,900.947265625,4.764751434326172,1245.1617431640625,400,0,1065.7060546875,400,287.49249267578125,1938.7770192623138,cgp,mu+lambda,ant,7
401,1687030641.3094428,591.911865234375,1239.649658203125,1230.411865234375,819.1192016601562,911.7019653320312,4.766110897064209,1245.402587890625,401,0,995.5592651367188,401,325.3955383300781,1943.5628106594086,cgp,mu+lambda,ant,7
402,1687030646.0905795,672.9197998046875,1245.67236328125,1238.0750732421875,819.693359375,811.591796875,4.76173734664917,1247.1029052734375,402,0,996.2405395507812,402,293.8576354980469,1948.3439474105835,cgp,mu+lambda,ant,7
403,1687030650.8755322,657.0322265625,1241.788818359375,1239.1009521484375,850.1150512695312,886.7840576171875,4.766526699066162,1242.1322021484375,403,0,1006.9479370117188,403,289.1945495605469,1953.128900051117,cgp,mu+lambda,ant,7
404,1687030655.6591382,683.0764770507812,1242.6407470703125,1240.9072265625,873.1953125,946.2430419921875,4.764654636383057,1244.738525390625,404,0,1059.367919921875,404,273.9021301269531,1957.9125061035156,cgp,mu+lambda,ant,7
405,1687030660.446824,693.1359252929688,1236.9674072265625,1236.0540771484375,876.5599975585938,918.6603393554688,4.767817974090576,1237.4454345703125,405,0,1000.0463256835938,405,247.40283203125,1962.70019197464,cgp,mu+lambda,ant,7
406,1687030665.226857,680.6170654296875,1246.036376953125,1239.87451171875,861.063232421875,888.49951171875,4.760900497436523,1247.850341796875,406,0,1019.463134765625,406,279.3121643066406,1967.4802248477936,cgp,mu+lambda,ant,7
407,1687030670.0155563,712.2430419921875,1239.407470703125,1236.2548828125,870.9796752929688,908.5189208984375,4.770312309265137,1244.1143798828125,407,0,1003.8010864257812,407,282.25799560546875,1972.2689242362976,cgp,mu+lambda,ant,7
408,1687030674.8030217,702.2381591796875,1234.816650390625,1234.4573974609375,867.8020629882812,892.3089599609375,4.768558979034424,1243.9537353515625,408,0,1019.491455078125,408,290.78350830078125,1977.0563895702362,cgp,mu+lambda,ant,7
409,1687030679.5908778,700.7053833007812,1245.9747314453125,1245.3004150390625,868.3330078125,895.599609375,4.768325328826904,1248.6278076171875,409,0,1034.04833984375,409,278.3291015625,1981.844245672226,cgp,mu+lambda,ant,7
410,1687030684.3746798,631.5584106445312,1243.963134765625,1239.6337890625,832.1253051757812,872.3067626953125,4.764881610870361,1247.832275390625,410,0,1003.742919921875,410,305.6610107421875,1986.6280477046967,cgp,mu+lambda,ant,7
411,1687030689.160311,685.9685668945312,1237.86328125,1236.6558837890625,873.1676635742188,923.1329956054688,4.766228675842285,1239.613525390625,411,0,1147.51708984375,411,279.14178466796875,1991.4136788845062,cgp,mu+lambda,ant,7
412,1687030693.9460645,699.6015625,1238.8525390625,1237.5064697265625,867.3243408203125,950.260498046875,4.766233444213867,1244.02978515625,412,0,1094.7298583984375,412,313.95556640625,1996.1994323730469,cgp,mu+lambda,ant,7
413,1687030698.7288609,702.265380859375,1244.312744140625,1241.0120849609375,886.755126953125,932.0513305664062,4.764425754547119,1251.8360595703125,413,0,1065.5228271484375,413,275.6740417480469,2000.982228755951,cgp,mu+lambda,ant,7
414,1687030703.5152497,703.7968139648438,1236.7884521484375,1230.2586669921875,844.1242065429688,850.5579833984375,4.766668319702148,1237.3428955078125,414,0,1004.3880615234375,414,283.1765441894531,2005.7686176300049,cgp,mu+lambda,ant,7
415,1687030708.2964673,705.86865234375,1239.8389892578125,1234.589111328125,874.0990600585938,940.09765625,4.761717319488525,1240.145751953125,415,0,996.6607666015625,415,261.6476135253906,2010.5498352050781,cgp,mu+lambda,ant,7
416,1687030713.084279,632.3592529296875,1241.4996337890625,1233.6859130859375,838.11474609375,932.3958740234375,4.768933296203613,1245.0277099609375,416,0,1132.6083984375,416,326.4019470214844,2015.3376469612122,cgp,mu+lambda,ant,7
417,1687030717.8715816,696.3049926757812,1244.8836669921875,1244.150390625,859.0294189453125,921.9956665039062,4.767539024353027,1247.6673583984375,417,0,1081.5108642578125,417,308.3394470214844,2020.1249494552612,cgp,mu+lambda,ant,7
418,1687030722.6581788,711.430419921875,1247.2584228515625,1240.986083984375,864.1967163085938,885.7213134765625,4.767203330993652,1251.755126953125,418,0,1036.467529296875,418,279.740234375,2024.9115467071533,cgp,mu+lambda,ant,7
419,1687030727.446458,681.90087890625,1242.4744873046875,1241.5372314453125,867.3985595703125,926.0069580078125,4.769453048706055,1246.621826171875,419,0,1002.0772705078125,419,257.32867431640625,2029.699826002121,cgp,mu+lambda,ant,7
420,1687030732.2336097,684.48779296875,1237.8427734375,1230.8079833984375,854.1264038085938,928.863525390625,4.767045021057129,1240.1644287109375,420,0,998.9436645507812,420,304.2728576660156,2034.4869775772095,cgp,mu+lambda,ant,7
421,1687030737.0212433,618.3763427734375,1242.356689453125,1238.5078125,812.261474609375,922.576904296875,4.768267631530762,1242.922119140625,421,0,997.0574951171875,421,339.1545715332031,2039.274611234665,cgp,mu+lambda,ant,7
422,1687030741.8057544,708.727294921875,1241.4622802734375,1240.4180908203125,892.0032348632812,929.581787109375,4.765527248382568,1246.2825927734375,422,0,998.5609741210938,422,244.52749633789062,2044.0591223239899,cgp,mu+lambda,ant,7
423,1687030746.588438,713.0746459960938,1237.6741943359375,1235.0635986328125,873.2593383789062,918.1112060546875,4.76306676864624,1244.5328369140625,423,0,1112.600830078125,423,283.6476135253906,2048.841805934906,cgp,mu+lambda,ant,7
424,1687030751.3734388,635.57177734375,1232.3382568359375,1228.4168701171875,828.274658203125,870.4633178710938,4.765408039093018,1238.6156005859375,424,0,999.89306640625,424,274.218994140625,2053.6268067359924,cgp,mu+lambda,ant,7
425,1687030756.16058,644.168212890625,1240.5009765625,1239.5091552734375,844.3624877929688,905.3276977539062,4.768208026885986,1250.749755859375,425,0,1005.8895263671875,425,294.885498046875,2058.4139478206635,cgp,mu+lambda,ant,7
426,1687030760.9486763,692.1224365234375,1237.71875,1236.2825927734375,858.6884155273438,892.7868041992188,4.768984794616699,1245.278076171875,426,0,1006.73828125,426,285.3019714355469,2063.202044248581,cgp,mu+lambda,ant,7
427,1687030765.735562,698.424072265625,1237.150146484375,1236.347900390625,857.5039672851562,903.4160766601562,4.767279148101807,1243.0838623046875,427,0,994.8499755859375,427,289.7557067871094,2067.9889299869537,cgp,mu+lambda,ant,7
428,1687030770.521804,672.6603393554688,1242.355224609375,1237.7581787109375,878.5350341796875,946.2501220703125,4.7660112380981445,1248.1256103515625,428,0,1175.5150146484375,428,283.0062561035156,2072.775171995163,cgp,mu+lambda,ant,7
429,1687030775.3077695,698.7039184570312,1240.8238525390625,1238.839111328125,875.2471923828125,929.7186279296875,4.766847610473633,1246.1654052734375,429,0,1001.732666015625,429,270.5320129394531,2077.5611374378204,cgp,mu+lambda,ant,7
430,1687030780.0958788,790.1845703125,1243.709716796875,1241.7901611328125,915.2340698242188,943.62158203125,4.769170761108398,1252.2657470703125,430,0,1026.2313232421875,430,226.21826171875,2082.349246740341,cgp,mu+lambda,ant,7
431,1687030784.8805783,689.0783081054688,1243.01220703125,1240.02783203125,865.6439819335938,899.3292846679688,4.76524543762207,1243.3948974609375,431,0,1081.622314453125,431,267.56634521484375,2087.1339461803436,cgp,mu+lambda,ant,7
432,1687030789.6734905,707.7189331054688,1245.002685546875,1244.3626708984375,876.2693481445312,886.619384765625,4.7749199867248535,1246.27001953125,432,0,1006.331298828125,432,249.87957763671875,2091.9268584251404,cgp,mu+lambda,ant,7
433,1687030794.465665,670.9957885742188,1240.55419921875,1237.1314697265625,844.404052734375,878.0835571289062,4.7725830078125,1251.930419921875,433,0,1101.870849609375,433,308.5926513671875,2096.7190330028534,cgp,mu+lambda,ant,7
434,1687030799.2592304,671.0150146484375,1242.7589111328125,1240.6605224609375,846.1038818359375,912.1864013671875,4.774474143981934,1244.5068359375,434,0,999.446533203125,434,309.7027893066406,2101.5125982761383,cgp,mu+lambda,ant,7
435,1687030804.047031,626.3140869140625,1243.523681640625,1241.5428466796875,811.216064453125,859.6083374023438,4.769869327545166,1243.6778564453125,435,0,1046.1812744140625,435,324.0364990234375,2106.300398826599,cgp,mu+lambda,ant,7
436,1687030808.8393693,685.161376953125,1246.3291015625,1241.01806640625,856.039794921875,947.6104736328125,4.773660659790039,1247.0631103515625,436,0,1030.6571044921875,436,314.95684814453125,2111.092737197876,cgp,mu+lambda,ant,7
437,1687030813.6312058,699.63037109375,1248.344482421875,1244.1339111328125,890.393310546875,947.2484741210938,4.77226448059082,1250.3651123046875,437,0,1077.5830078125,437,265.3262939453125,2115.884573698044,cgp,mu+lambda,ant,7
438,1687030818.421356,692.5521240234375,1240.9171142578125,1240.46435546875,867.18115234375,928.5706787109375,4.772268772125244,1251.2113037109375,438,0,1007.867431640625,438,283.0124816894531,2120.6747238636017,cgp,mu+lambda,ant,7
439,1687030823.2119074,674.3935546875,1243.0528564453125,1242.6644287109375,816.3079223632812,864.860595703125,4.772143363952637,1245.7032470703125,439,0,997.089111328125,439,333.0181884765625,2125.465275287628,cgp,mu+lambda,ant,7
440,1687030828.0018892,678.536865234375,1239.95947265625,1239.53173828125,849.912353515625,891.89208984375,4.771727085113525,1247.8116455078125,440,0,1025.3304443359375,440,283.3918151855469,2130.255257129669,cgp,mu+lambda,ant,7
441,1687030832.791427,676.4050903320312,1235.17041015625,1233.1292724609375,837.8477783203125,860.8662109375,4.772124767303467,1246.603271484375,441,0,1013.3275146484375,441,281.342529296875,2135.0447947978973,cgp,mu+lambda,ant,7
442,1687030837.578443,694.1100463867188,1245.7391357421875,1244.5263671875,868.454833984375,920.9413452148438,4.768338680267334,1248.5377197265625,442,0,1024.20068359375,442,264.8830261230469,2139.831810951233,cgp,mu+lambda,ant,7
443,1687030842.3689566,689.746337890625,1244.486083984375,1242.493408203125,875.5382080078125,894.7328491210938,4.771429538726807,1247.1727294921875,443,0,1034.331787109375,443,272.2686462402344,2144.6223244667053,cgp,mu+lambda,ant,7
444,1687030847.1595514,702.261474609375,1238.697509765625,1237.749755859375,858.5343627929688,885.2132568359375,4.773392200469971,1244.2435302734375,444,0,1002.8118896484375,444,279.4494934082031,2149.412919282913,cgp,mu+lambda,ant,7
445,1687030851.9510083,818.4847412109375,1241.731201171875,1236.788330078125,931.3034057617188,952.0750122070312,4.772831439971924,1243.8905029296875,445,0,1088.76025390625,445,212.35150146484375,2154.204376220703,cgp,mu+lambda,ant,7
446,1687030856.737988,683.1021728515625,1241.6826171875,1239.504638671875,863.83984375,946.2716064453125,4.768245220184326,1245.68994140625,446,0,1035.7784423828125,446,298.72576904296875,2158.991355895996,cgp,mu+lambda,ant,7
447,1687030861.5228963,703.2999267578125,1240.85400390625,1239.92822265625,876.5132446289062,925.782470703125,4.767251014709473,1243.5045166015625,447,0,999.0430908203125,447,259.91387939453125,2163.776264190674,cgp,mu+lambda,ant,7
448,1687030866.3069203,687.6705322265625,1228.01611328125,1226.7847900390625,863.12109375,943.7158203125,4.765623092651367,1236.5242919921875,448,0,1002.8163452148438,448,277.6966552734375,2168.5602881908417,cgp,mu+lambda,ant,7
449,1687030871.0913265,696.6383056640625,1244.0604248046875,1240.1591796875,873.58984375,915.9132080078125,4.765674114227295,1245.9708251953125,449,0,997.536865234375,449,253.742919921875,2173.344694375992,cgp,mu+lambda,ant,7
450,1687030875.8756125,736.6655883789062,1235.993408203125,1234.6900634765625,872.5639038085938,947.101318359375,4.7665324211120605,1238.42578125,450,0,996.6653442382812,450,287.7416076660156,2178.128980398178,cgp,mu+lambda,ant,7
451,1687030880.6565044,654.3603515625,1238.1229248046875,1231.14306640625,831.097412109375,888.3524780273438,4.762581825256348,1245.457763671875,451,0,1033.28759765625,451,291.01849365234375,2182.9098722934723,cgp,mu+lambda,ant,7
452,1687030885.4405808,674.409912109375,1239.3009033203125,1233.173828125,865.8090209960938,921.340087890625,4.7653727531433105,1243.2960205078125,452,0,1048.35498046875,452,272.64239501953125,2187.6939487457275,cgp,mu+lambda,ant,7
