,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
290,290,0,51.44279861450195,290,-487.11419677734375,2.0940113067626953,1115.372314453125,1239.8363037109375,1228.440185546875,1230.8765869140625,609.1682033538818,1686917765.7805264,10014.2001953125,177.34280395507812,cgp,mu+lambda,hopper,5,29000,1239.8363037109375,1230.8765869140625,1228.440185546875
291,291,0,53.691490173339844,291,506.9031982421875,2.1348557472229004,1094.9066162109375,1214.3297119140625,1207.007568359375,1208.81591796875,611.3236808776855,1686917767.936004,490.62286376953125,225.22848510742188,cgp,mu+lambda,hopper,5,29100,1214.3297119140625,1208.81591796875,1207.007568359375
292,292,0,68.91075897216797,292,494.164794921875,2.035397529602051,1039.0013427734375,1217.494873046875,1204.2841796875,1205.661865234375,613.3859176635742,1686917769.9982407,486.7443542480469,246.751953125,cgp,mu+lambda,hopper,5,29200,1217.494873046875,1205.661865234375,1204.2841796875
293,293,0,68.7535400390625,293,557.9483642578125,2.0146021842956543,1139.8828125,1227.4825439453125,1212.9451904296875,1215.4005126953125,615.424191236496,1686917772.0365143,508.9166259765625,231.4664306640625,cgp,mu+lambda,hopper,5,29300,1227.4825439453125,1215.4005126953125,1212.9451904296875
294,294,0,57.77281188964844,294,-427.0234375,2.0393788814544678,1123.41064453125,1227.236328125,1200.287109375,1205.7469482421875,617.4816558361053,1686917774.093979,10020.1171875,374.67449951171875,cgp,mu+lambda,hopper,5,29400,1227.236328125,1205.7469482421875,1200.287109375
295,295,0,57.97551727294922,295,484.5158386230469,2.040783166885376,1142.233154296875,1260.2828369140625,1186.7705078125,1231.983154296875,619.5414717197418,1686917776.1537948,500.2735595703125,162.66183471679688,cgp,mu+lambda,hopper,5,29500,1260.2828369140625,1231.983154296875,1186.7705078125
296,296,0,88.94473266601562,296,566.5962524414062,2.0408918857574463,1088.30078125,1258.877197265625,1228.798583984375,1230.1568603515625,621.6012315750122,1686917778.2135546,487.6101989746094,326.1453552246094,cgp,mu+lambda,hopper,5,29600,1258.877197265625,1230.1568603515625,1228.798583984375
297,297,0,78.62448120117188,297,506.3014221191406,2.0345373153686523,1048.0257568359375,1203.80419921875,1196.4287109375,1200.4317626953125,623.6558651924133,1686917780.2681882,480.4124755859375,193.98446655273438,cgp,mu+lambda,hopper,5,29700,1203.80419921875,1200.4317626953125,1196.4287109375
298,298,0,67.22926330566406,298,-466.64569091796875,2.038821220397949,1115.105712890625,1244.167724609375,1225.834716796875,1227.7012939453125,625.7143802642822,1686917782.3267033,10015.77734375,215.7522430419922,cgp,mu+lambda,hopper,5,29800,1244.167724609375,1227.7012939453125,1225.834716796875
299,299,0,64.80529022216797,299,535.1431274414062,2.03218412399292,1107.8525390625,1230.6982421875,1198.5277099609375,1220.263671875,627.7674136161804,1686917784.3797367,503.3905944824219,210.7691650390625,cgp,mu+lambda,hopper,5,29900,1230.6982421875,1220.263671875,1198.5277099609375
300,300,0,50.43899154663086,300,514.497802734375,2.043085813522339,1114.4166259765625,1236.0755615234375,1200.2078857421875,1225.6387939453125,629.8301491737366,1686917786.4424722,496.1067199707031,183.66453552246094,cgp,mu+lambda,hopper,5,30000,1236.0755615234375,1225.6387939453125,1200.2078857421875
301,301,0,51.514530181884766,301,453.6925048828125,2.0359480381011963,1119.3218994140625,1214.844482421875,1204.9547119140625,1208.53369140625,631.8852651119232,1686917788.4975882,499.2210998535156,142.91238403320312,cgp,mu+lambda,hopper,5,30100,1214.844482421875,1208.53369140625,1204.9547119140625
302,302,0,69.79061126708984,302,528.4737548828125,2.040170192718506,1106.22412109375,1258.8870849609375,1217.28857421875,1230.76708984375,633.9439508914948,1686917790.556274,501.9813537597656,195.11187744140625,cgp,mu+lambda,hopper,5,30200,1258.8870849609375,1230.76708984375,1217.28857421875
303,303,0,80.16142272949219,303,-439.4655456542969,2.0363121032714844,1150.8095703125,1247.05517578125,1229.6387939453125,1233.84912109375,635.9979546070099,1686917792.6102777,10018.95703125,235.58750915527344,cgp,mu+lambda,hopper,5,30300,1247.05517578125,1233.84912109375,1229.6387939453125
304,304,0,55.82963180541992,304,-512.1427612304688,2.032378673553467,1105.1854248046875,1233.414306640625,1205.7186279296875,1216.282958984375,638.0458426475525,1686917794.6581657,10011.46484375,192.8258056640625,cgp,mu+lambda,hopper,5,30400,1233.414306640625,1216.282958984375,1205.7186279296875
305,305,0,49.24993896484375,305,511.38983154296875,2.026341676712036,1114.596923828125,1225.7232666015625,1193.1817626953125,1222.1534423828125,640.0872366428375,1686917796.6995597,505.18438720703125,227.04983520507812,cgp,mu+lambda,hopper,5,30500,1225.7232666015625,1222.1534423828125,1193.1817626953125
306,306,0,73.42818450927734,306,511.1207580566406,2.031900405883789,1074.694580078125,1227.7166748046875,1209.2310791015625,1212.475830078125,642.1344351768494,1686917798.7467582,488.7392578125,197.82518005371094,cgp,mu+lambda,hopper,5,30600,1227.7166748046875,1212.475830078125,1209.2310791015625
307,307,0,56.900543212890625,307,510.32830810546875,2.0228023529052734,1044.875244140625,1232.6907958984375,1205.3695068359375,1207.2918701171875,644.173070192337,1686917800.7853932,484.2296447753906,232.81451416015625,cgp,mu+lambda,hopper,5,30700,1232.6907958984375,1207.2918701171875,1205.3695068359375
308,308,0,64.65519714355469,308,528.1052856445312,2.0200445652008057,1125.63037109375,1265.596923828125,1198.2557373046875,1253.6162109375,646.2090101242065,1686917802.8213332,495.0570068359375,196.4542236328125,cgp,mu+lambda,hopper,5,30800,1265.596923828125,1253.6162109375,1198.2557373046875
309,309,0,72.20578002929688,309,-457.4187316894531,2.0233957767486572,1132.774169921875,1222.0980224609375,1208.029052734375,1211.3192138671875,648.2469434738159,1686917804.8592665,10016.263671875,291.4697265625,cgp,mu+lambda,hopper,5,30900,1222.0980224609375,1211.3192138671875,1208.029052734375
310,310,0,63.050228118896484,310,-525.3701782226562,2.0223004817962646,1107.9356689453125,1219.27001953125,1213.99365234375,1216.711669921875,650.2839152812958,1686917806.8962383,10009.6376953125,161.9805450439453,cgp,mu+lambda,hopper,5,31000,1219.27001953125,1216.711669921875,1213.99365234375
311,311,0,53.469520568847656,311,495.34014892578125,2.0245959758758545,1129.3829345703125,1225.2396240234375,1218.5472412109375,1224.4736328125,652.3235237598419,1686917808.9358468,501.7828674316406,167.87600708007812,cgp,mu+lambda,hopper,5,31100,1225.2396240234375,1224.4736328125,1218.5472412109375
312,312,0,74.70589447021484,312,480.07257080078125,2.1439127922058105,1003.3028564453125,1240.956298828125,1214.217529296875,1234.678466796875,654.4805195331573,1686917811.0928426,487.8681945800781,188.85934448242188,cgp,mu+lambda,hopper,5,31200,1240.956298828125,1234.678466796875,1214.217529296875
313,313,0,78.18228149414062,313,-474.8645935058594,2.1108477115631104,1000.9614868164062,1210.99951171875,1203.3111572265625,1205.2310791015625,656.6055123806,1686917813.2178354,10013.9130859375,247.3999786376953,cgp,mu+lambda,hopper,5,31300,1210.99951171875,1205.2310791015625,1203.3111572265625
314,314,0,61.39117431640625,314,498.1722106933594,2.0665805339813232,1121.7667236328125,1263.92919921875,1215.317138671875,1228.6671142578125,658.6856372356415,1686917815.2979603,497.23968505859375,155.62063598632812,cgp,mu+lambda,hopper,5,31400,1263.92919921875,1228.6671142578125,1215.317138671875
315,315,0,49.05034637451172,315,440.8411560058594,2.058469295501709,1003.9804077148438,1223.0521240234375,1202.692626953125,1221.67236328125,660.7584192752838,1686917817.3707423,489.86029052734375,112.89111328125,cgp,mu+lambda,hopper,5,31500,1223.0521240234375,1221.67236328125,1202.692626953125
316,316,0,53.23340606689453,316,457.31488037109375,2.0539822578430176,1090.327392578125,1212.8638916015625,1189.6781005859375,1203.9647216796875,662.8247992992401,1686917819.4371223,488.1474609375,141.97567749023438,cgp,mu+lambda,hopper,5,31600,1212.8638916015625,1203.9647216796875,1189.6781005859375
317,317,0,70.37605285644531,317,474.1603698730469,2.047987222671509,1087.1710205078125,1226.2603759765625,1203.4000244140625,1207.618896484375,664.8861336708069,1686917821.4984567,494.84344482421875,164.95037841796875,cgp,mu+lambda,hopper,5,31700,1226.2603759765625,1207.618896484375,1203.4000244140625
318,318,0,50.9119873046875,318,521.2273559570312,2.0461905002593994,1120.4674072265625,1246.474853515625,1222.793212890625,1235.088623046875,666.9456205368042,1686917823.5579436,506.4243469238281,239.30245971679688,cgp,mu+lambda,hopper,5,31800,1246.474853515625,1235.088623046875,1222.793212890625
319,319,0,54.70436477661133,319,509.5355224609375,2.049515962600708,1101.110107421875,1233.0224609375,1212.93017578125,1214.2906494140625,669.0097057819366,1686917825.6220288,499.1120300292969,215.48529052734375,cgp,mu+lambda,hopper,5,31900,1233.0224609375,1214.2906494140625,1212.93017578125
320,320,0,69.25648498535156,320,501.7041931152344,2.045020580291748,1036.498779296875,1220.16943359375,1189.2791748046875,1208.2169189453125,671.0690310001373,1686917827.681354,489.7022399902344,188.7301788330078,cgp,mu+lambda,hopper,5,32000,1220.16943359375,1208.2169189453125,1189.2791748046875
321,321,0,64.94334411621094,321,541.215087890625,2.0437145233154297,1124.1624755859375,1236.9339599609375,1205.06494140625,1228.017578125,673.126962184906,1686917829.7392852,501.3365173339844,220.74746704101562,cgp,mu+lambda,hopper,5,32100,1236.9339599609375,1228.017578125,1205.06494140625
322,322,0,76.36703491210938,322,572.8279418945312,2.0467307567596436,1132.9656982421875,1238.8408203125,1213.5128173828125,1227.242431640625,675.1876442432404,1686917831.7999673,512.2999267578125,280.5226135253906,cgp,mu+lambda,hopper,5,32200,1238.8408203125,1227.242431640625,1213.5128173828125
323,323,0,74.17120361328125,323,520.8814697265625,2.0485928058624268,1108.4251708984375,1235.7528076171875,1195.5614013671875,1234.1392822265625,677.2502975463867,1686917833.8626206,488.7460021972656,228.42970275878906,cgp,mu+lambda,hopper,5,32300,1235.7528076171875,1234.1392822265625,1195.5614013671875
324,324,0,60.53569793701172,324,485.3352355957031,2.0423223972320557,1101.766845703125,1235.59619140625,1191.7259521484375,1211.3599853515625,679.3058862686157,1686917835.9182093,489.8766784667969,182.67019653320312,cgp,mu+lambda,hopper,5,32400,1235.59619140625,1211.3599853515625,1191.7259521484375
325,325,0,70.80503845214844,325,466.68359375,2.042341470718384,1041.04833984375,1261.6024169921875,1222.743408203125,1223.8079833984375,681.3626744747162,1686917837.9749975,495.8420104980469,153.55979919433594,cgp,mu+lambda,hopper,5,32500,1261.6024169921875,1223.8079833984375,1222.743408203125
326,326,0,62.26944351196289,326,529.1775512695312,2.044520616531372,1089.0030517578125,1214.3746337890625,1201.5052490234375,1208.1488037109375,683.4208796024323,1686917840.0332026,487.97711181640625,233.3974609375,cgp,mu+lambda,hopper,5,32600,1214.3746337890625,1208.1488037109375,1201.5052490234375
327,327,0,57.793800354003906,327,523.047607421875,2.0432159900665283,1099.081298828125,1222.8751220703125,1209.5733642578125,1219.84912109375,685.47767162323,1686917842.0899947,498.3742980957031,224.86883544921875,cgp,mu+lambda,hopper,5,32700,1222.8751220703125,1219.84912109375,1209.5733642578125
328,328,0,53.43354034423828,328,530.8147583007812,2.0428459644317627,1117.77392578125,1223.6514892578125,1201.0892333984375,1208.74267578125,687.5339694023132,1686917844.1462924,503.361328125,216.9835968017578,cgp,mu+lambda,hopper,5,32800,1223.6514892578125,1208.74267578125,1201.0892333984375
329,329,0,72.04666137695312,329,534.0712890625,2.046314239501953,1085.3670654296875,1219.140869140625,1200.0364990234375,1205.1583251953125,689.5937218666077,1686917846.206045,490.04345703125,242.4952392578125,cgp,mu+lambda,hopper,5,32900,1219.140869140625,1205.1583251953125,1200.0364990234375
330,330,0,61.861915588378906,330,486.5392150878906,2.0506420135498047,1075.947509765625,1251.681396484375,1191.716552734375,1247.059814453125,691.6579632759094,1686917848.2702863,482.1915283203125,196.09164428710938,cgp,mu+lambda,hopper,5,33000,1251.681396484375,1247.059814453125,1191.716552734375
331,331,0,71.64014434814453,331,528.198486328125,2.0469911098480225,1140.003173828125,1246.515625,1201.7890625,1209.659912109375,693.71733045578,1686917850.3296535,503.7737731933594,194.7206268310547,cgp,mu+lambda,hopper,5,33100,1246.515625,1209.659912109375,1201.7890625
332,332,0,79.19428253173828,332,496.12713623046875,2.0509636402130127,1127.0477294921875,1242.7896728515625,1199.19580078125,1214.2989501953125,695.7818021774292,1686917852.3941252,498.2507629394531,190.62460327148438,cgp,mu+lambda,hopper,5,33200,1242.7896728515625,1214.2989501953125,1199.19580078125
333,333,0,69.42621612548828,333,528.3151245117188,2.052175998687744,1141.0706787109375,1231.0543212890625,1212.0816650390625,1212.1353759765625,697.8480393886566,1686917854.4603624,504.6113586425781,211.6968994140625,cgp,mu+lambda,hopper,5,33300,1231.0543212890625,1212.1353759765625,1212.0816650390625
334,334,0,71.15948486328125,334,543.8053588867188,2.049144983291626,1104.7017822265625,1209.8631591796875,1192.050537109375,1209.83251953125,699.9104375839233,1686917856.5227606,484.84405517578125,269.45416259765625,cgp,mu+lambda,hopper,5,33400,1209.8631591796875,1209.83251953125,1192.050537109375
335,335,0,58.32964324951172,335,498.651123046875,2.0527548789978027,1082.410400390625,1255.8463134765625,1198.9141845703125,1213.86669921875,701.9775953292847,1686917858.5899184,491.4107360839844,220.74923706054688,cgp,mu+lambda,hopper,5,33500,1255.8463134765625,1213.86669921875,1198.9141845703125
336,336,0,66.01986694335938,336,533.1513061523438,2.0466268062591553,1028.0255126953125,1229.4610595703125,1212.6866455078125,1217.333251953125,704.0381388664246,1686917860.650462,485.0328674316406,291.970703125,cgp,mu+lambda,hopper,5,33600,1229.4610595703125,1217.333251953125,1212.6866455078125
337,337,0,52.996315002441406,337,444.864013671875,2.0529658794403076,1046.479736328125,1262.970947265625,1242.782470703125,1246.658203125,706.1046271324158,1686917862.7169502,489.7113037109375,166.84295654296875,cgp,mu+lambda,hopper,5,33700,1262.970947265625,1246.658203125,1242.782470703125
338,338,0,61.2496337890625,338,534.2553100585938,2.0549137592315674,1071.00634765625,1228.983154296875,1221.1429443359375,1228.79345703125,708.1720719337463,1686917864.784395,484.97076416015625,267.0188903808594,cgp,mu+lambda,hopper,5,33800,1228.983154296875,1228.79345703125,1221.1429443359375
339,339,0,54.918914794921875,339,-472.66131591796875,2.0566136837005615,1130.666015625,1247.19873046875,1201.6314697265625,1221.31787109375,710.2422196865082,1686917866.8545427,10015.455078125,222.34396362304688,cgp,mu+lambda,hopper,5,33900,1247.19873046875,1221.31787109375,1201.6314697265625
340,340,0,85.99557495117188,340,521.2070922851562,2.0535972118377686,1120.385498046875,1241.011474609375,1207.0283203125,1224.3870849609375,712.3090732097626,1686917868.9213963,489.044189453125,221.630615234375,cgp,mu+lambda,hopper,5,34000,1241.011474609375,1224.3870849609375,1207.0283203125
341,341,0,53.054134368896484,341,489.8863220214844,2.055339813232422,1118.0609130859375,1238.044189453125,1226.19189453125,1228.767333984375,714.3780217170715,1686917870.9903448,501.69097900390625,164.73138427734375,cgp,mu+lambda,hopper,5,34100,1238.044189453125,1228.767333984375,1226.19189453125
342,342,0,77.544921875,342,599.7333374023438,2.0510377883911133,1147.4677734375,1213.676025390625,1202.1607666015625,1204.5787353515625,716.4427835941315,1686917873.0551066,516.7453002929688,379.4695129394531,cgp,mu+lambda,hopper,5,34200,1213.676025390625,1204.5787353515625,1202.1607666015625
343,343,0,62.925209045410156,343,484.1838073730469,2.0571448802948,1124.264892578125,1214.229736328125,1207.4820556640625,1208.967041015625,718.5132856369019,1686917875.1256087,498.4102783203125,173.77682495117188,cgp,mu+lambda,hopper,5,34300,1214.229736328125,1208.967041015625,1207.4820556640625
344,344,0,54.996944427490234,344,445.98138427734375,2.0585639476776123,1054.355712890625,1222.84619140625,1215.147216796875,1222.5712890625,720.5860257148743,1686917877.1983488,502.1850280761719,123.781005859375,cgp,mu+lambda,hopper,5,34400,1222.84619140625,1222.5712890625,1215.147216796875
345,345,0,71.22073364257812,345,554.8076171875,2.058237314224243,1111.3140869140625,1213.857421875,1194.830322265625,1202.0816650390625,722.6577804088593,1686917879.2701035,488.8906555175781,267.08538818359375,cgp,mu+lambda,hopper,5,34500,1213.857421875,1202.0816650390625,1194.830322265625
346,346,0,61.20216369628906,346,501.5633544921875,2.0552725791931152,1094.6322021484375,1244.900146484375,1213.8289794921875,1214.2532958984375,724.7271823883057,1686917881.3395054,500.8828430175781,183.03646850585938,cgp,mu+lambda,hopper,5,34600,1244.900146484375,1214.2532958984375,1213.8289794921875
