,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
532,1002.5263671875,532,1,532,682.6583251953125,714.1369018554688,1001.3630981445312,322.2839050292969,1002.0072631835938,9193.309394359589,1687607506.3174593,1001.3994750976562,1001.3713989257812,998.609130859375,498.984619140625,17.223804473876953,1001.3464965820312,cgp-large,mu+lambda,reward,ant,1,53200
533,1000.9743041992188,533,1,533,665.8900146484375,744.4703369140625,1001.4246826171875,358.95928955078125,1000.211669921875,9210.530812263489,1687607523.5388772,1001.52294921875,1001.7826538085938,999.0783081054688,426.62359619140625,17.198318481445312,1001.4009399414062,cgp-large,mu+lambda,reward,ant,1,53300
534,1001.5402221679688,534,1,534,671.7448120117188,707.751953125,1001.726318359375,327.321044921875,1000.8017578125,9227.890001296997,1687607540.8980663,1001.8470458984375,1001.5585327148438,999.4277954101562,500.5609130859375,17.3359317779541,1001.5185546875,cgp-large,mu+lambda,reward,ant,1,53400
535,1000.9380493164062,535,1,535,664.3616333007812,713.59326171875,1001.311279296875,360.871826171875,1000.7440795898438,9245.091505289078,1687607558.0995703,1001.3494262695312,1001.311279296875,1000.2515869140625,415.419189453125,17.17766761779785,1001.2845458984375,cgp-large,mu+lambda,reward,ant,1,53500
536,1001.6569213867188,536,1,536,-377.96014404296875,707.4495239257812,1001.3325805664062,10019.486328125,1001.4366455078125,9262.44529747963,1687607575.4533625,1001.7294311523438,1001.8339233398438,1000.6123657226562,395.23529052734375,17.329500198364258,1001.3257446289062,cgp-large,mu+lambda,reward,ant,1,53600
537,1001.184326171875,537,1,537,734.9345092773438,783.2989501953125,1001.5601196289062,289.61761474609375,1000.9048461914062,9279.741194486618,1687607592.7492595,1001.642822265625,1000.36962890625,998.223876953125,557.3932495117188,17.27737808227539,1001.484619140625,cgp-large,mu+lambda,reward,ant,1,53700
538,1001.2272338867188,538,1,538,698.9571533203125,710.7657470703125,1001.4667358398438,303.1937561035156,1000.76904296875,9296.956891536713,1687607609.9649565,1001.56396484375,1001.9867553710938,999.629150390625,507.1439208984375,17.199777603149414,1001.4451293945312,cgp-large,mu+lambda,reward,ant,1,53800
539,1000.6842041015625,539,1,539,685.4373168945312,695.1842041015625,1001.3286743164062,276.2682800292969,1002.2218627929688,9314.150259256363,1687607627.1583242,1001.3624877929688,1000.8333740234375,991.39599609375,496.0925598144531,17.176198959350586,1001.2955932617188,cgp-large,mu+lambda,reward,ant,1,53900
540,1000.404296875,540,1,540,674.2845458984375,727.3933715820312,1001.5569458007812,332.87213134765625,1000.7129516601562,9331.37183213234,1687607644.379897,1001.5606689453125,1001.1456909179688,997.3395385742188,451.0715026855469,17.206342697143555,1001.379638671875,cgp-large,mu+lambda,reward,ant,1,54000
541,1000.31103515625,541,1,541,639.4573974609375,708.0181884765625,1001.4024658203125,362.8349914550781,1001.2026977539062,9348.579902648926,1687607661.5879676,1001.4287109375,1000.2605590820312,998.165283203125,411.7361145019531,17.193374633789062,1001.3803100585938,cgp-large,mu+lambda,reward,ant,1,54100
542,1001.3816528320312,542,1,542,586.68505859375,659.9110107421875,1001.4610595703125,402.0832824707031,1001.31103515625,9365.796599149704,1687607678.8046641,1001.4622802734375,1001.4552612304688,997.0203247070312,415.47998046875,17.2016658782959,1001.415283203125,cgp-large,mu+lambda,reward,ant,1,54200
543,999.9990234375,543,1,543,664.7417602539062,700.7747802734375,1001.488525390625,307.2899475097656,1000.3267211914062,9382.991090536118,1687607695.9991555,1001.5892944335938,1002.5657958984375,994.8232421875,438.0639953613281,17.179889678955078,1001.3701782226562,cgp-large,mu+lambda,reward,ant,1,54300
544,997.2146606445312,544,1,544,593.7532958984375,638.116455078125,1001.7000122070312,351.50518798828125,1002.0076293945312,9400.20488023758,1687607713.2129452,1001.70166015625,1001.297607421875,962.323974609375,371.191650390625,17.19759750366211,1001.3681640625,cgp-large,mu+lambda,reward,ant,1,54400
545,1001.5897216796875,545,1,545,649.267822265625,720.2243041992188,1001.4241333007812,354.18115234375,1000.9605712890625,9417.325368404388,1687607730.3334334,1001.4545288085938,1000.726806640625,994.7468872070312,441.9149169921875,17.10738182067871,1001.4222412109375,cgp-large,mu+lambda,reward,ant,1,54500
546,1001.5385131835938,546,1,546,685.7918090820312,733.4927978515625,1001.4583129882812,349.1390075683594,1000.6863403320312,9434.523841381073,1687607747.5319064,1001.8060302734375,1000.7550659179688,999.5972900390625,465.8521728515625,17.182903289794922,1001.4302978515625,cgp-large,mu+lambda,reward,ant,1,54600
547,1001.0306396484375,547,1,547,-382.5414123535156,699.3587646484375,1001.5202026367188,10019.5400390625,1000.532958984375,9451.749715089798,1687607764.75778,1001.7222290039062,1001.0426025390625,986.63916015625,371.4531555175781,17.20918846130371,1001.510009765625,cgp-large,mu+lambda,reward,ant,1,54700
548,1001.9456787109375,548,1,548,686.6552734375,735.3837890625,1001.40966796875,326.0459289550781,1001.0677490234375,9469.106860876083,1687607782.1149259,1001.468017578125,1000.3651733398438,998.7777099609375,451.47625732421875,17.341516494750977,1001.384765625,cgp-large,mu+lambda,reward,ant,1,54800
549,1001.6668701171875,549,1,549,705.7645874023438,774.828125,1001.400146484375,321.3539123535156,1001.3939819335938,9486.395910263062,1687607799.4039752,1001.4107055664062,1000.542724609375,1000.4285888671875,489.9276428222656,17.272916793823242,1001.3576049804688,cgp-large,mu+lambda,reward,ant,1,54900
550,997.9678344726562,550,1,550,688.381103515625,712.0997314453125,1001.2724609375,323.0823059082031,1001.6240844726562,9503.602135896683,1687607816.610201,1001.3240966796875,1001.2308349609375,996.9890747070312,507.7541198730469,17.18976593017578,1001.21630859375,cgp-large,mu+lambda,reward,ant,1,55000
551,999.8850708007812,551,1,551,593.1293334960938,653.8934326171875,1001.3486938476562,374.57769775390625,1000.8471069335938,9520.820643424988,1687607833.8287084,1001.8086547851562,1001.6810913085938,996.0130004882812,404.81378173828125,17.200857162475586,1001.2852783203125,cgp-large,mu+lambda,reward,ant,1,55100
552,1001.2620239257812,552,1,552,-330.0221862792969,709.697998046875,1001.4410400390625,10022.6884765625,1002.11865234375,9538.097903251648,1687607851.1059682,1001.4737548828125,1000.5962524414062,997.5930786132812,461.54180908203125,17.260221481323242,1001.299072265625,cgp-large,mu+lambda,reward,ant,1,55200
553,1001.34326171875,553,1,553,664.9944458007812,705.1847534179688,1001.9500122070312,358.2422180175781,1000.802734375,9555.310672998428,1687607868.318738,1001.9705810546875,999.0764770507812,998.2883911132812,485.3893737792969,17.196258544921875,1001.5647583007812,cgp-large,mu+lambda,reward,ant,1,55300
554,1002.1736450195312,554,1,554,657.8402709960938,709.4928588867188,1002.0628662109375,352.5137634277344,1001.8014526367188,9572.536243200302,1687607885.5443082,1002.2647094726562,1002.2647094726562,997.5155029296875,427.0268859863281,17.2087459564209,1001.5806884765625,cgp-large,mu+lambda,reward,ant,1,55400
555,1000.8992309570312,555,1,555,692.8907470703125,726.041015625,1001.8634643554688,294.0704650878906,1001.0429077148438,9589.871693134308,1687607902.8797581,1001.9556274414062,1001.6904296875,996.9082641601562,471.1924743652344,17.319683074951172,1001.6904296875,cgp-large,mu+lambda,reward,ant,1,55500
556,1002.1949462890625,556,1,556,687.89013671875,717.4605712890625,1001.9898681640625,294.3131408691406,1001.18408203125,9607.210550308228,1687607920.2186153,1002.1527099609375,999.8270263671875,996.399169921875,494.8995666503906,17.32144546508789,1001.9873046875,cgp-large,mu+lambda,reward,ant,1,55600
557,1001.8986206054688,557,1,557,678.847412109375,713.17919921875,1002.0078735351562,288.4739990234375,1002.27490234375,9624.535522699356,1687607937.5435877,1002.27490234375,1002.0458984375,980.7655639648438,495.43975830078125,17.30880355834961,1001.742431640625,cgp-large,mu+lambda,reward,ant,1,55700
558,1002.6193237304688,558,1,558,682.6626586914062,766.292236328125,1002.2311401367188,343.21551513671875,1000.3847045898438,9641.876244544983,1687607954.8843095,1002.3920288085938,1000.2268676757812,998.63232421875,416.79388427734375,17.321685791015625,1002.0673828125,cgp-large,mu+lambda,reward,ant,1,55800
559,1000.5542602539062,559,1,559,643.7562866210938,707.2755126953125,1002.223388671875,353.7062072753906,1001.0611572265625,9659.209597110748,1687607972.217662,1002.3745727539062,1001.683837890625,999.496826171875,416.09375,17.31780242919922,1001.9324340820312,cgp-large,mu+lambda,reward,ant,1,55900
560,999.9547729492188,560,1,560,645.2653198242188,685.1768798828125,1001.9226684570312,323.7279357910156,1002.8621215820312,9676.546510457993,1687607989.5545754,1001.9849853515625,1000.3743896484375,996.7442626953125,417.0964660644531,17.31777572631836,1001.8049926757812,cgp-large,mu+lambda,reward,ant,1,56000
561,1001.759033203125,561,1,561,695.8470458984375,720.3831176757812,1001.8139038085938,300.10345458984375,1002.0308227539062,9693.87577843666,1687608006.8838434,1002.635009765625,1001.6357421875,998.96044921875,489.197021484375,17.313518524169922,1001.7662353515625,cgp-large,mu+lambda,reward,ant,1,56100
562,1000.86767578125,562,1,562,643.701904296875,670.2907104492188,1002.112548828125,327.0231628417969,1001.7155151367188,9711.210155248642,1687608024.2182202,1002.1736450195312,997.1619873046875,998.4100952148438,420.22198486328125,17.300853729248047,1002.0126342773438,cgp-large,mu+lambda,reward,ant,1,56200
563,1001.9486083984375,563,1,563,660.295166015625,722.673095703125,1002.0462036132812,344.3825988769531,1002.138427734375,9728.540359258652,1687608041.5484242,1002.1612548828125,1002.4622802734375,998.7344970703125,429.7213134765625,17.312191009521484,1001.9486083984375,cgp-large,mu+lambda,reward,ant,1,56300
564,1001.3363647460938,564,1,564,688.9367065429688,769.10986328125,1002.3591918945312,342.1743469238281,999.3448486328125,9745.922154188156,1687608058.9302192,1002.527099609375,998.1347045898438,999.9000244140625,433.4532165527344,17.363866806030273,1002.132568359375,cgp-large,mu+lambda,reward,ant,1,56400
565,1002.1666870117188,565,1,565,684.4996948242188,707.018310546875,1001.8564453125,308.05523681640625,1002.6148071289062,9763.247963666916,1687608076.2560287,1002.0368041992188,1001.4102783203125,999.8027954101562,463.7024230957031,17.308032989501953,1001.7791748046875,cgp-large,mu+lambda,reward,ant,1,56500
566,1002.4579467773438,566,1,566,665.9661865234375,703.513427734375,1002.37451171875,345.90313720703125,1002.9638671875,9780.603691577911,1687608093.6117566,1002.409423828125,1002.5401611328125,996.9736938476562,461.246337890625,17.33344268798828,1002.0072021484375,cgp-large,mu+lambda,reward,ant,1,56600
567,1001.9977416992188,567,1,567,642.469970703125,683.302978515625,1002.6149291992188,319.93499755859375,1001.5678100585938,9797.865452766418,1687608110.8735178,1002.626708984375,1000.3488159179688,985.86474609375,410.56817626953125,17.233882904052734,1002.2572631835938,cgp-large,mu+lambda,reward,ant,1,56700
568,1002.8529663085938,568,1,568,621.1971435546875,666.6029052734375,1002.442626953125,325.5494384765625,1002.7055053710938,9815.091810703278,1687608128.0998757,1002.6259155273438,1002.2391967773438,947.8707885742188,423.8201904296875,17.203617095947266,1002.3028564453125,cgp-large,mu+lambda,reward,ant,1,56800
569,1001.6536254882812,569,1,569,626.5715942382812,709.8927001953125,1002.1376953125,373.9556884765625,1002.1038208007812,9832.322449207306,1687608145.3305142,1002.2327270507812,1001.719970703125,996.3236083984375,311.08563232421875,17.2084903717041,1002.1161499023438,cgp-large,mu+lambda,reward,ant,1,56900
570,1002.15625,570,1,570,629.7994995117188,649.7583618164062,1001.9158325195312,327.04254150390625,1001.8204345703125,9849.522038936615,1687608162.530104,1002.1111450195312,1000.3228149414062,988.6990966796875,430.0943908691406,17.178104400634766,1001.8648681640625,cgp-large,mu+lambda,reward,ant,1,57000
571,1002.1796264648438,571,1,571,668.718994140625,708.7471313476562,1002.5233764648438,325.8563232421875,1002.546875,9866.786789655685,1687608179.7948546,1002.546875,1001.8041381835938,996.236328125,488.4491882324219,17.214094161987305,1002.1556396484375,cgp-large,mu+lambda,reward,ant,1,57100
572,997.0713500976562,572,1,572,662.0036010742188,723.8363037109375,1002.283447265625,382.8653564453125,1001.2191162109375,9884.103747844696,1687608197.1118128,1002.3991088867188,1001.8114624023438,999.646728515625,488.92901611328125,17.237627029418945,1002.1838989257812,cgp-large,mu+lambda,reward,ant,1,57200
573,1001.7500610351562,573,1,573,678.0949096679688,707.998046875,1002.3218383789062,316.3050842285156,1001.9265747070312,9901.431421279907,1687608214.4394863,1002.9183959960938,1002.3884887695312,995.5860595703125,448.5232849121094,17.30967140197754,1002.1859130859375,cgp-large,mu+lambda,reward,ant,1,57300
574,1002.0831298828125,574,1,574,618.9541015625,636.060302734375,1002.2392578125,378.5171813964844,1002.3466186523438,9918.751331090927,1687608231.759396,1002.3466186523438,1002.0191040039062,997.3780517578125,384.10205078125,17.29650115966797,1002.1436157226562,cgp-large,mu+lambda,reward,ant,1,57400
575,1001.7435302734375,575,1,575,605.8994140625,661.25732421875,1002.4343872070312,339.4862976074219,999.8086547851562,9936.078367471695,1687608249.0864325,1002.6697998046875,998.7952270507812,972.0911254882812,406.9837646484375,17.261489868164062,1002.236328125,cgp-large,mu+lambda,reward,ant,1,57500
576,1002.968505859375,576,1,576,617.0632934570312,707.1978759765625,1002.3538818359375,384.52911376953125,1003.2109375,9953.378637313843,1687608266.3867023,1002.5648193359375,1002.4784545898438,959.4301147460938,417.2757873535156,17.242891311645508,1002.3505249023438,cgp-large,mu+lambda,reward,ant,1,57600
577,1002.1558227539062,577,1,577,653.8922119140625,707.9938354492188,1002.3802490234375,353.7371520996094,1001.002685546875,9970.690006494522,1687608283.6980715,1002.5009155273438,1001.9890747070312,989.1553344726562,419.38885498046875,17.277450561523438,1002.3130493164062,cgp-large,mu+lambda,reward,ant,1,57700
578,1001.8330688476562,578,1,578,632.5205688476562,684.0543823242188,1002.3831176757812,358.0691833496094,1001.5821533203125,9987.93779039383,1687608300.9458554,1002.556396484375,1001.5338134765625,996.8326416015625,410.03369140625,17.22909164428711,1002.1761474609375,cgp-large,mu+lambda,reward,ant,1,57800
579,1002.8330688476562,579,1,579,645.916748046875,688.9225463867188,1002.2601928710938,329.72186279296875,1000.9227905273438,10005.203402519226,1687608318.2114675,1002.5140380859375,1002.1715087890625,982.5407104492188,420.7930908203125,17.247631072998047,1002.1864624023438,cgp-large,mu+lambda,reward,ant,1,57900
580,1001.6380004882812,580,1,580,651.4950561523438,701.752197265625,1002.1356201171875,372.1791687011719,1001.697021484375,10022.511351108551,1687608335.519416,1002.2452392578125,1002.052734375,996.0430908203125,440.99932861328125,17.28974723815918,1002.052734375,cgp-large,mu+lambda,reward,ant,1,58000
581,1001.0601196289062,581,1,581,644.2597045898438,708.6707153320312,1002.3334350585938,384.63568115234375,1002.4773559570312,10039.821442365646,1687608352.8295074,1002.361328125,1002.0278930664062,998.0477294921875,447.88812255859375,17.291872024536133,1002.2969970703125,cgp-large,mu+lambda,reward,ant,1,58100
582,1002.9171752929688,582,1,582,672.7376708984375,694.2081298828125,1002.2415771484375,313.72845458984375,1002.43701171875,10057.135888576508,1687608370.1439536,1002.2825317382812,1001.5791625976562,995.240966796875,488.4752502441406,17.29298973083496,1002.0736694335938,cgp-large,mu+lambda,reward,ant,1,58200
583,1001.0339965820312,583,1,583,615.9193115234375,680.8743896484375,1002.3966064453125,383.5939025878906,1003.0658569335938,10074.46050977707,1687608387.4685748,1002.469482421875,1001.80810546875,995.4251708984375,395.2402648925781,17.306629180908203,1002.3025512695312,cgp-large,mu+lambda,reward,ant,1,58300
584,1001.6755981445312,584,1,584,663.9486083984375,719.1014404296875,1002.2457885742188,353.4996032714844,1002.5482177734375,10091.77935910225,1687608404.787424,1002.276611328125,999.98291015625,997.9398803710938,415.36834716796875,17.299896240234375,1002.1138305664062,cgp-large,mu+lambda,reward,ant,1,58400
585,1000.9486694335938,585,1,585,624.8579711914062,636.63232421875,1002.496826171875,333.4757385253906,1002.380859375,10109.098325252533,1687608422.1063902,1002.954833984375,1000.7477416992188,995.4369506835938,415.3259582519531,17.30036163330078,1002.4548950195312,cgp-large,mu+lambda,reward,ant,1,58500
