,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
340,340,228.76376342773438,2.045435905456543,1034.1146240234375,0,1015.891357421875,66.46896362304688,436.1029052734375,1028.39892578125,714.0661225318909,1686909569.0075395,443.65179443359375,1029.2122802734375,340,cgp,mu+lambda,hopper,1
341,341,133.8807373046875,2.0444650650024414,1032.59814453125,0,1010.063232421875,48.95708465576172,431.8282470703125,1030.607666015625,716.1240017414093,1686909571.0654187,393.2989807128906,1031.3956298828125,341,cgp,mu+lambda,hopper,1
342,342,121.88197326660156,2.044327974319458,1032.75927734375,0,1009.870849609375,54.068458557128906,443.053955078125,1029.1685791015625,718.1825480461121,1686909573.123965,398.6321716308594,1030.5452880859375,342,cgp,mu+lambda,hopper,1
343,343,275.5191650390625,2.0468838214874268,1033.3145751953125,0,1016.6763916015625,62.402320861816406,438.4822998046875,1032.2281494140625,720.2426195144653,1686909575.1840365,474.26690673828125,1032.5701904296875,343,cgp,mu+lambda,hopper,1
344,344,237.20339965820312,2.0428519248962402,1034.8048095703125,0,1015.9891967773438,69.91130065917969,445.2951965332031,1032.1427001953125,722.2986116409302,1686909577.2400286,485.0614013671875,1033.5264892578125,344,cgp,mu+lambda,hopper,1
345,345,173.34426879882812,2.04685378074646,1033.823486328125,0,1017.9581909179688,58.66612243652344,446.27142333984375,1029.201904296875,724.3586623668671,1686909579.3000793,448.5001220703125,1032.5771484375,345,cgp,mu+lambda,hopper,1
346,346,139.42250061035156,2.04082989692688,1031.8626708984375,0,1014.8756713867188,52.350059509277344,431.498046875,1028.6502685546875,726.4132747650146,1686909581.3546917,379.44183349609375,1029.5555419921875,346,cgp,mu+lambda,hopper,1
347,347,193.437255859375,2.042801856994629,1035.10009765625,0,1018.8467407226562,67.32080078125,430.17559814453125,1033.4342041015625,728.4698419570923,1686909583.411259,433.03851318359375,1033.651611328125,347,cgp,mu+lambda,hopper,1
348,348,195.2559814453125,2.042475700378418,1035.574462890625,0,1019.1228637695312,62.14271545410156,433.6029052734375,1031.9002685546875,730.5256135463715,1686909585.4670305,426.8248291015625,1032.5277099609375,348,cgp,mu+lambda,hopper,1
349,349,324.85479736328125,2.041677713394165,1033.0782470703125,0,1019.594970703125,73.84867858886719,427.9525146484375,1032.08154296875,732.580685377121,1686909587.5221024,487.5921630859375,1032.88134765625,349,cgp,mu+lambda,hopper,1
350,350,170.35690307617188,2.0413873195648193,1036.3546142578125,0,1019.46337890625,54.89345169067383,447.09820556640625,1030.642333984375,734.6357400417328,1686909589.577157,448.7485046386719,1031.603271484375,350,cgp,mu+lambda,hopper,1
351,351,133.2091522216797,2.0437166690826416,1032.5064697265625,0,1014.9694213867188,64.4096450805664,423.2850341796875,1030.8785400390625,736.6934940814972,1686909591.634911,397.6410827636719,1031.539306640625,351,cgp,mu+lambda,hopper,1
352,352,218.2280731201172,2.042731761932373,1032.989990234375,0,1019.3413696289062,57.0545654296875,440.9949951171875,1031.41162109375,738.7492487430573,1686909593.6906657,457.1858215332031,1032.042724609375,352,cgp,mu+lambda,hopper,1
353,353,288.6563720703125,2.044106960296631,1033.392578125,0,1015.9860229492188,66.66802978515625,447.018310546875,1032.6011962890625,740.8062319755554,1686909595.747649,505.6332702636719,1033.26904296875,353,cgp,mu+lambda,hopper,1
354,354,116.42424011230469,2.0430569648742676,1034.02099609375,0,788.6494750976562,58.275360107421875,405.6929626464844,1031.16943359375,742.8674335479736,1686909597.8088505,356.4045104980469,1033.15869140625,354,cgp,mu+lambda,hopper,1
355,355,203.84805297851562,2.0438544750213623,1033.5794677734375,0,1016.78662109375,63.6276741027832,439.4906311035156,1031.8458251953125,744.9244422912598,1686909599.8658593,438.94781494140625,1031.895751953125,355,cgp,mu+lambda,hopper,1
356,356,283.22723388671875,2.0435237884521484,1033.2545166015625,0,1024.05078125,76.1292953491211,448.7138366699219,1031.48291015625,746.9822759628296,1686909601.923693,506.2909240722656,1031.9949951171875,356,cgp,mu+lambda,hopper,1
357,357,173.55599975585938,2.039777994155884,1032.9591064453125,0,1020.3946533203125,59.7584228515625,453.83197021484375,1030.060791015625,749.0362923145294,1686909603.9777093,461.4667053222656,1030.7547607421875,357,cgp,mu+lambda,hopper,1
358,358,186.41378784179688,2.0419857501983643,1032.5699462890625,0,1005.299560546875,50.22032165527344,436.4339599609375,1030.35107421875,751.0931086540222,1686909606.0345256,436.1356201171875,1031.33447265625,358,cgp,mu+lambda,hopper,1
359,359,213.59796142578125,2.0416922569274902,1033.427490234375,0,1018.8455810546875,58.396148681640625,445.3890686035156,1031.595703125,753.1492774486542,1686909608.0906944,465.4641418457031,1032.483154296875,359,cgp,mu+lambda,hopper,1
360,360,210.29559326171875,2.0417332649230957,1032.4180908203125,0,1017.0707397460938,58.53943634033203,436.1434020996094,1031.3656005859375,755.2060647010803,1686909610.1474817,445.2610778808594,1031.7257080078125,360,cgp,mu+lambda,hopper,1
361,361,141.7113037109375,2.0446715354919434,1033.7607421875,0,1016.3032836914062,57.55895233154297,432.18963623046875,1033.1578369140625,757.2655303478241,1686909612.2069473,412.4719543457031,1033.519287109375,361,cgp,mu+lambda,hopper,1
362,362,109.94064331054688,2.0432355403900146,1031.2283935546875,0,1012.6600952148438,39.50556945800781,422.12158203125,1029.723876953125,759.3238770961761,1686909614.265294,364.4543151855469,1029.7493896484375,362,cgp,mu+lambda,hopper,1
363,363,154.67642211914062,2.044978618621826,1032.2508544921875,0,1015.9495849609375,63.70024490356445,443.6404113769531,1028.23681640625,761.3843476772308,1686909616.3257647,440.35186767578125,1029.864501953125,363,cgp,mu+lambda,hopper,1
364,364,172.67001342773438,2.0411508083343506,1034.6400146484375,0,1021.42529296875,55.149505615234375,440.7236022949219,1031.0909423828125,763.4404413700104,1686909618.3818583,442.8729553222656,1031.780029296875,364,cgp,mu+lambda,hopper,1
365,365,147.9649658203125,2.0384674072265625,1033.6011962890625,0,1005.3756713867188,56.4595947265625,427.2142028808594,1032.2158203125,765.4955554008484,1686909620.4369724,414.7452392578125,1032.7935791015625,365,cgp,mu+lambda,hopper,1
366,366,192.92257690429688,2.120973587036133,1031.4210205078125,0,1019.0396728515625,84.35411834716797,435.270751953125,1028.900146484375,767.6318650245667,1686909622.573282,467.40362548828125,1028.9068603515625,366,cgp,mu+lambda,hopper,1
367,367,135.7031707763672,2.0279006958007812,1030.92529296875,0,1018.0093383789062,59.77528762817383,433.3222961425781,1030.3287353515625,769.6743409633636,1686909624.615758,416.38104248046875,1030.9217529296875,367,cgp,mu+lambda,hopper,1
368,368,212.51254272460938,2.0252299308776855,1033.5206298828125,0,1013.4234619140625,70.5100326538086,427.62542724609375,1030.4442138671875,771.714852809906,1686909626.6562698,438.4597473144531,1032.09228515625,368,cgp,mu+lambda,hopper,1
369,369,215.46151733398438,2.0393059253692627,1035.1895751953125,0,1017.335693359375,47.71371841430664,424.7835388183594,1030.9735107421875,773.7696623802185,1686909628.7110794,415.0910949707031,1033.1217041015625,369,cgp,mu+lambda,hopper,1
370,370,171.0335235595703,2.050008773803711,1035.6903076171875,0,1016.2080078125,73.69068908691406,432.92486572265625,1029.2237548828125,775.8331129550934,1686909630.77453,411.9294128417969,1034.9566650390625,370,cgp,mu+lambda,hopper,1
371,371,199.61660766601562,2.0347037315368652,1034.0924072265625,0,1018.3622436523438,63.4338493347168,440.25909423828125,1030.9476318359375,777.8812053203583,1686909632.8226223,454.0506591796875,1031.9881591796875,371,cgp,mu+lambda,hopper,1
372,372,270.9212341308594,2.046137571334839,1033.263427734375,0,1019.5389404296875,66.04429626464844,446.1575622558594,1031.5303955078125,779.9416453838348,1686909634.8830624,492.4726867675781,1031.6993408203125,372,cgp,mu+lambda,hopper,1
373,373,281.5116271972656,2.038670539855957,1033.938720703125,0,1015.668701171875,68.50574493408203,428.7217102050781,1032.3614501953125,781.9944906234741,1686909636.9359076,450.61444091796875,1032.5838623046875,373,cgp,mu+lambda,hopper,1
374,374,253.32342529296875,2.0437755584716797,1029.8955078125,0,1021.477783203125,66.5164794921875,453.1779479980469,1029.051513671875,784.0518350601196,1686909638.993252,483.8747863769531,1029.804443359375,374,cgp,mu+lambda,hopper,1
375,375,248.18655395507812,2.040605306625366,1033.58642578125,0,1020.4945678710938,71.11058044433594,450.8671875,1029.600830078125,786.1068449020386,1686909641.048262,500.79388427734375,1029.985595703125,375,cgp,mu+lambda,hopper,1
376,376,156.02362060546875,2.039292097091675,1035.56689453125,0,1017.4176025390625,51.37907791137695,438.8540954589844,1032.41748046875,788.1603953838348,1686909643.1018124,418.2569580078125,1034.01025390625,376,cgp,mu+lambda,hopper,1
377,377,170.39370727539062,2.0397653579711914,1032.0078125,0,1022.1121826171875,60.544189453125,440.6681213378906,1030.123779296875,790.2135758399963,1686909645.1549928,439.8392333984375,1031.7003173828125,377,cgp,mu+lambda,hopper,1
378,378,132.38497924804688,2.0445504188537598,1032.98388671875,0,1016.490966796875,49.321651458740234,448.7390441894531,1030.564453125,792.2730402946472,1686909647.2144573,417.0609130859375,1032.3380126953125,378,cgp,mu+lambda,hopper,1
379,379,156.54542541503906,2.034512519836426,1032.86962890625,0,1009.8017578125,56.94453811645508,433.61309814453125,1030.56640625,794.32253074646,1686909649.2639477,421.2935485839844,1031.26904296875,379,cgp,mu+lambda,hopper,1
380,380,173.19757080078125,2.0335192680358887,1032.121337890625,0,1015.280517578125,66.2127685546875,443.06732177734375,1030.79833984375,796.3713715076447,1686909651.3127885,461.9084167480469,1031.0020751953125,380,cgp,mu+lambda,hopper,1
381,381,183.82257080078125,2.038956642150879,1037.2198486328125,0,1019.8386840820312,65.24596405029297,447.5544128417969,1032.4014892578125,798.4255986213684,1686909653.3670156,477.25726318359375,1035.642822265625,381,cgp,mu+lambda,hopper,1
382,382,289.82952880859375,2.039796829223633,1032.9288330078125,0,1017.5038452148438,62.015968322753906,446.876953125,1028.3258056640625,800.4801027774811,1686909655.4215198,484.1656494140625,1031.6292724609375,382,cgp,mu+lambda,hopper,1
383,383,272.11981201171875,2.046095132827759,1033.450439453125,0,1019.5947875976562,69.87468719482422,443.83013916015625,1031.0701904296875,802.5416688919067,1686909657.4830859,489.96234130859375,1032.7967529296875,383,cgp,mu+lambda,hopper,1
384,384,149.01072692871094,2.0454204082489014,1038.1666259765625,0,1009.3968505859375,61.005714416503906,416.2829284667969,1031.95556640625,804.6025640964508,1686909659.543981,384.6457214355469,1033.3280029296875,384,cgp,mu+lambda,hopper,1
385,385,200.80117797851562,2.0381269454956055,1033.9639892578125,0,963.0393676757812,64.62874603271484,403.2989196777344,1032.3485107421875,806.6560716629028,1686909661.5974886,382.9619445800781,1033.7073974609375,385,cgp,mu+lambda,hopper,1
386,386,208.1802520751953,2.0373427867889404,1031.6151123046875,0,1020.4647216796875,61.31800079345703,443.59783935546875,1030.5804443359375,808.7083358764648,1686909663.6497529,456.7121887207031,1030.85546875,386,cgp,mu+lambda,hopper,1
387,387,284.5594482421875,2.0390233993530273,1036.39013671875,0,1018.13134765625,67.98311614990234,436.2281799316406,1033.6956787109375,810.7624690532684,1686909665.703886,477.7568664550781,1034.9830322265625,387,cgp,mu+lambda,hopper,1
388,388,164.13238525390625,2.0422091484069824,1030.862548828125,0,1015.0345458984375,57.76185607910156,415.96728515625,1028.064697265625,812.8192300796509,1686909667.760647,396.16796875,1028.1492919921875,388,cgp,mu+lambda,hopper,1
389,389,240.19979858398438,2.0396416187286377,1031.965087890625,0,1019.4136352539062,57.78974914550781,446.29962158203125,1029.742431640625,814.8737626075745,1686909669.8151796,460.44464111328125,1031.6466064453125,389,cgp,mu+lambda,hopper,1
390,390,177.7765655517578,2.038768768310547,1033.8194580078125,0,1017.9520263671875,62.64207458496094,444.56304931640625,1031.4505615234375,816.9283657073975,1686909671.8697827,447.0440673828125,1032.599609375,390,cgp,mu+lambda,hopper,1
391,391,267.07843017578125,2.0382087230682373,1032.44580078125,0,1021.40478515625,71.12577056884766,454.0005798339844,1032.189697265625,818.9817397594452,1686909673.9231567,512.8307495117188,1032.356689453125,391,cgp,mu+lambda,hopper,1
392,392,421.06231689453125,2.039351224899292,1033.484130859375,0,1018.2891235351562,76.35310363769531,438.9621276855469,1030.866455078125,821.0359075069427,1686909675.9773245,514.6888427734375,1031.228515625,392,cgp,mu+lambda,hopper,1
393,393,190.57479858398438,2.040015697479248,1032.937744140625,0,1020.143798828125,52.71766662597656,441.93035888671875,1030.3280029296875,823.0913045406342,1686909678.0327215,438.6558837890625,1032.6737060546875,393,cgp,mu+lambda,hopper,1
394,394,164.681884765625,2.039886713027954,1033.2889404296875,0,1020.1604614257812,51.28139114379883,448.2322692871094,1031.9884033203125,825.1463220119476,1686909680.087739,451.0362548828125,1032.3367919921875,394,cgp,mu+lambda,hopper,1
395,395,159.04989624023438,2.038492441177368,1031.6929931640625,0,1015.0193481445312,53.277687072753906,9999.9208984375,1030.7562255859375,827.1996886730194,1686909682.1411057,-594.2562866210938,1030.9320068359375,395,cgp,mu+lambda,hopper,1
396,396,160.4734344482422,2.0388708114624023,1035.0548095703125,0,1006.8027954101562,63.38043212890625,425.78204345703125,1031.027099609375,829.2533626556396,1686909684.1947796,415.9479675292969,1032.5675048828125,396,cgp,mu+lambda,hopper,1
397,397,137.0352783203125,2.0286967754364014,1030.9835205078125,0,1014.6324462890625,55.10633850097656,432.6161193847656,1029.1722412109375,831.296938419342,1686909686.2383554,425.53472900390625,1029.6072998046875,397,cgp,mu+lambda,hopper,1
398,398,303.9629211425781,2.0365617275238037,1035.13671875,0,1013.1107788085938,58.867530822753906,433.3593444824219,1032.200439453125,833.3489212989807,1686909688.2903383,472.91131591796875,1033.900146484375,398,cgp,mu+lambda,hopper,1
399,399,113.40201568603516,2.034188985824585,1035.928955078125,0,1012.200439453125,44.653316497802734,9998.9140625,1031.3870849609375,835.3995447158813,1686909690.3409617,-605.698974609375,1034.597412109375,399,cgp,mu+lambda,hopper,1
400,400,144.7987518310547,2.032465696334839,1034.88525390625,0,1018.513671875,57.51162338256836,10003.9267578125,1032.3438720703125,837.4471824169159,1686909692.3885994,-559.1895141601562,1033.32666015625,400,cgp,mu+lambda,hopper,1
401,401,100.05027770996094,2.021359443664551,1034.596435546875,0,1017.88671875,48.75045394897461,450.2027282714844,1032.010009765625,839.4832720756531,1686909694.424689,407.69384765625,1032.8870849609375,401,cgp,mu+lambda,hopper,1
402,402,238.5521240234375,2.023326873779297,1032.5867919921875,0,1021.9511108398438,56.40107727050781,439.9998779296875,1029.2841796875,841.5214576721191,1686909696.4628747,462.48748779296875,1031.11767578125,402,cgp,mu+lambda,hopper,1
403,403,259.35748291015625,2.0354933738708496,1034.20263671875,0,1019.60986328125,73.45664978027344,441.9302673339844,1031.044189453125,843.5725610256195,1686909698.513978,482.5279541015625,1032.4052734375,403,cgp,mu+lambda,hopper,1
404,404,146.84014892578125,2.0360138416290283,1033.7725830078125,0,1022.3798828125,58.87538146972656,447.619384765625,1032.52880859375,845.6239941120148,1686909700.565411,440.86077880859375,1033.2625732421875,404,cgp,mu+lambda,hopper,1
405,405,136.0487823486328,2.033271074295044,1033.4886474609375,0,1016.669921875,49.576961517333984,437.6513671875,1029.3326416015625,847.6718971729279,1686909702.6133142,398.2133483886719,1032.337158203125,405,cgp,mu+lambda,hopper,1
406,406,294.59722900390625,2.026219606399536,1036.080810546875,0,1023.8856201171875,68.34148406982422,453.09844970703125,1030.614990234375,849.7133877277374,1686909704.6548047,520.510986328125,1031.6480712890625,406,cgp,mu+lambda,hopper,1
407,407,273.4418640136719,2.0140562057495117,1034.57568359375,0,1018.7252807617188,64.1473159790039,434.1874694824219,1031.412353515625,851.742635011673,1686909706.684052,461.5216979980469,1031.452392578125,407,cgp,mu+lambda,hopper,1
408,408,288.6834716796875,2.0096235275268555,1034.2940673828125,0,1015.9850463867188,69.9183120727539,449.56488037109375,1031.9891357421875,853.7677779197693,1686909708.709195,461.8031921386719,1032.3829345703125,408,cgp,mu+lambda,hopper,1
409,409,193.93528747558594,1.999707579612732,1031.1103515625,0,1018.9310302734375,63.18321990966797,10007.0244140625,1030.1541748046875,855.7835469245911,1686909710.724964,-533.9928588867188,1030.8603515625,409,cgp,mu+lambda,hopper,1
410,410,318.0440673828125,2.0129597187042236,1034.2891845703125,0,1022.0009765625,58.4608154296875,450.45904541015625,1032.7137451171875,857.8110768795013,1686909712.7524939,482.1092224121094,1033.0252685546875,410,cgp,mu+lambda,hopper,1
